scholar_id,name,affiliation,email_domain,interests,title,num_citations,pub_year
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,1117,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,683,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,419,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,417,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,207,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,199,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,153,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,149,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,142,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,135,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,125,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,120,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,116,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,115,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,113,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,106,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,105,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,94,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,89,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,83,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,77,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,75,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,73,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,71,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,68,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,66,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,63,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,62,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,58,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,57,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,56,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,53,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,52,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,50,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,49,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,48,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,47,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,44,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,43,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,41,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,41,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,39,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,37,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,36,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,36,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,36,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,35,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,34,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,33,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,33,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,30,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,29,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,28,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,27,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,26,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,25,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,23,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,23,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,22,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,22,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,21,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,21,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,21,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,21,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,21,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,20,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,20,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,19,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,19,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,18,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,17,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,17,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,17,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,17,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,17,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,17,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,16,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,16,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,16,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,16,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,16,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,15,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,15,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,14,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,14,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,14,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,14,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,14,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,14,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,13,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,13,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,12,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,12,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,11,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,11,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,11,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,10,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,10,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,10,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,10,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,9,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,9,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,9,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,8,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,8,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,8,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,8,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,7,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,7,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,7,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,7,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,6,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,6,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,6,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,6,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,5,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,4,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,4,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,4,
VgRSHRIAAAAJ,Francisco Sabatini,"Profesor titular, Universidad del Bio Bio, Chile; profesor titular, U. Católica de Chile",@ubiobio.cl,"Segregación y gentrificación, conflictos ambientales locales, mercados y políticas de suelo urbana",,4,
